raw_affiliation_string;openalex_work_id;openalex_country;openalex_display_name;matched_country
Ÿnsect, R&D Department, Genopole, 91058 Evry, France. tle@ynsect.com.;https://openalex.org/W2946054390;;Ÿnsect, R&D Department, Genopole, 91058 Evry, France. tle@ynsect.com.;FR
UMR 7618 Bioemco, Institut de Recherche pour le Développement, Bondy Cedex, France;https://openalex.org/W2059024426;;UMR 7618 Bioemco, Institut de Recherche pour le Développement, Bondy Cedex, France;FR
SynAging, Vandoeuvre-lès-Nancy, France;https://openalex.org/W2020529883;;SynAging, Vandoeuvre-lès-Nancy, France;FR
MIT  Cambridge MA USA;https://openalex.org/W1542071696;;MIT  Cambridge MA USA;US
Specially Protected Areas and Wildlife Regional Activity Centre United Nations Environment Basse-Terre Guadeloupe;https://openalex.org/W3200599911;;Specially Protected Areas and Wildlife Regional Activity Centre United Nations Environment Basse-Terre Guadeloupe;GP
Pediatric Pulmonary Section, Department of Pediatrics, Baylor College of Medicine,Texas Children's Hospital, 6621 Fannin, Houston, TX 77030, USA.;https://openalex.org/W2163646140;;Pediatric Pulmonary Section, Department of Pediatrics, Baylor College of Medicine,Texas Children's Hospital, 6621 Fannin, Houston, TX 77030, USA.;US
Varioptic SA, Bâtiment Tony Garnier, 24 A Rue Jean Baldassini, 69007 Lyon, France;https://openalex.org/W2334518945;;Varioptic SA, Bâtiment Tony Garnier, 24 A Rue Jean Baldassini, 69007 Lyon, France;FR
Varioptic, 24b rue Jean Baldassini, 69007 Lyon, France;https://openalex.org/W2014571969;;Varioptic, 24b rue Jean Baldassini, 69007 Lyon, France;FR
Varioptic SA (France);https://openalex.org/W2131714918;;Varioptic SA (France);FR
LAAS, CNRS–UPR 8001, Toulouse F-31077, France;https://openalex.org/W2004883628;;LAAS, CNRS–UPR 8001, Toulouse F-31077, France;FR
Laboratoire Ondes et Désordre, FRE 2302, 1361 Route des Lucioles, F-06560 Valbonne, France;https://openalex.org/W2042071184;;Laboratoire Ondes et Désordre, FRE 2302, 1361 Route des Lucioles, F-06560 Valbonne, France;FR
Centre National de Recherches Météorologiques, Groupe d'étude de l'Atmosphère Météorologique (CNRM-GAME, UMR 3589 Météo-France and CNRS), 42 Avenue Gaspard Coriolis, 31057 Toulouse Cedex 1, France;https://openalex.org/W3022368858;;Centre National de Recherches Météorologiques, Groupe d'étude de l'Atmosphère Météorologique (CNRM-GAME, UMR 3589 Météo-France and CNRS), 42 Avenue Gaspard Coriolis, 31057 Toulouse Cedex 1, France;FR
CNRM-GAME/GMEI/SPEA, Toulouse cedex 01, France;https://openalex.org/W2000634870;;CNRM-GAME/GMEI/SPEA, Toulouse cedex 01, France;FR
Lab. Synth. Sel. Org. Prod. Nat., CNRS, Ec. Natl. Super. Chim., F‐75231 Paris, Fr.;https://openalex.org/W2953253359;;Lab. Synth. Sel. Org. Prod. Nat., CNRS, Ec. Natl. Super. Chim., F‐75231 Paris, Fr.;FR
Institut de Théorie des Phénomènes Physiques, EPF Lausanne - CH-1015 Lausanne, Switzerland;https://openalex.org/W2012001487;;Institut de Théorie des Phénomènes Physiques, EPF Lausanne - CH-1015 Lausanne, Switzerland;CH
Université Pierre et Marie Curie, UPMC, ENS, Laboratoire Kastler Brossel, 75252 Paris Cedex 05, France;https://openalex.org/W3104761604;;Université Pierre et Marie Curie, UPMC, ENS, Laboratoire Kastler Brossel, 75252 Paris Cedex 05, France;FR
Laboratoire Kastler Brossel, Ecole Normale Superieure - ENS, Universite Pierre et Marie Curie - UPMC, Centre National de la Recherche Scientifique - CNRS, case 74, Campus Jussieu, F-75252 Paris (France);https://openalex.org/W2073234914;;Laboratoire Kastler Brossel, Ecole Normale Superieure - ENS, Universite Pierre et Marie Curie - UPMC, Centre National de la Recherche Scientifique - CNRS, case 74, Campus Jussieu, F-75252 Paris (France);FR
Health Systemic Process EA 4129 Research Unit, University of Lyon, Claude Bernard Lyon 1 University, Lyon, France;https://openalex.org/W3160467860;;Health Systemic Process EA 4129 Research Unit, University of Lyon, Claude Bernard Lyon 1 University, Lyon, France;FR
University Eye Clinic of Créteil, Intercommunal and Henri Mondor (Assistance Publique des Hôpitaux de Paris) Hospitals, University of Paris XII, Créteil, France;https://openalex.org/W1986543522;;University Eye Clinic of Créteil, Intercommunal and Henri Mondor (Assistance Publique des Hôpitaux de Paris) Hospitals, University of Paris XII, Créteil, France;FR
REVES - INRIA Sophia-Antipolis, France and Ecole Nationale Supérieure des Télécommunications (ENST), Paris#TAB#;https://openalex.org/W2243804738;;REVES - INRIA Sophia-Antipolis, France and Ecole Nationale Supérieure des Télécommunications (ENST), Paris#TAB#;FR
ALTIMESH, Versailles, France#TAB#;https://openalex.org/W2085324329;;ALTIMESH, Versailles, France#TAB#;FR
GET/Télécom Paris REVES/INRIA#TAB#;https://openalex.org/W2073174398;;GET/Télécom Paris REVES/INRIA#TAB#;FR
University of California at Los Angeles;https://openalex.org/W2143880246;;University of California at Los Angeles;US
INSERM, UMR1033, UCB Lyon 1, Faculté de Médecine Lyon Est, Lyon, France;https://openalex.org/W1958040920;;INSERM, UMR1033, UCB Lyon 1, Faculté de Médecine Lyon Est, Lyon, France;FR
1INSERM U-664, Lyon, France;https://openalex.org/W2072136621;;1INSERM U-664, Lyon, France;FR
INRA, UMR PaVé, B.P. 57, 42 rue Georges Morel, F49071 Beaucouzé, France;https://openalex.org/W2116935330;;INRA, UMR PaVé, B.P. 57, 42 rue Georges Morel, F49071 Beaucouzé, France;FR
Laboratoire Kastler Brossel, UMR8552 Université Pierre et Marie Curie, Ecole Normale Supérieure, Collège de France, CNRS, 24 rue Lhomond, 75005 Paris, France, EU;https://openalex.org/W2590142075;;Laboratoire Kastler Brossel, UMR8552 Université Pierre et Marie Curie, Ecole Normale Supérieure, Collège de France, CNRS, 24 rue Lhomond, 75005 Paris, France, EU;FR
Laboratoire Photon et Matière, Ecole Superieure de Physique et de Chimie Industrielles, CNRS-UPRA0005, 75005 Paris, France;https://openalex.org/W2134258168;;Laboratoire Photon et Matière, Ecole Superieure de Physique et de Chimie Industrielles, CNRS-UPRA0005, 75005 Paris, France;FR
Laboratoire Kastler Brossel, Sorbonne Université, École Normale Supérieure, Collège de France, CNRS UMR 8552, Paris, France;https://openalex.org/W3107308400;;Laboratoire Kastler Brossel, Sorbonne Université, École Normale Supérieure, Collège de France, CNRS UMR 8552, Paris, France;FR
1] Institut Langevin, ESPCI ParisTech, Paris Diderot Univ., UPMC Univ. Paris 6, CNRS UMR 7587, Paris, France [2] Laboratoire Kastler-Brossel, UMR8552 CNRS, Ecole Normale Supérieure, Univ. Paris 6, Collège de France, 24 rue Lhomond, 75005 PARIS.;https://openalex.org/W2070544768;;1] Institut Langevin, ESPCI ParisTech, Paris Diderot Univ., UPMC Univ. Paris 6, CNRS UMR 7587, Paris, France [2] Laboratoire Kastler-Brossel, UMR8552 CNRS, Ecole Normale Supérieure, Univ. Paris 6, Collège de France, 24 rue Lhomond, 75005 PARIS.;FR
Laboratoire Kastler Brossel, Université Pierre et Marie Curie, Ecole Normale Supérieure, Collège de France, CNRS UMR 8552, Paris, F-75005, France;https://openalex.org/W3101457931;;Laboratoire Kastler Brossel, Université Pierre et Marie Curie, Ecole Normale Supérieure, Collège de France, CNRS UMR 8552, Paris, F-75005, France;FR
Compagnie d’Aménagement des Coteaux de Gascogne (CACG), Tarbes, France;https://openalex.org/W2616111214;;Compagnie d’Aménagement des Coteaux de Gascogne (CACG), Tarbes, France;FR
CACG, Tarbes, France,;https://openalex.org/W2568256315;;CACG, Tarbes, France,;FR
ETH Zurich Zurich Switzerland;https://openalex.org/W2460551350;;ETH Zurich Zurich Switzerland;CH
Institut de Biologie de Lille, UMR 8161, CNRS, Institut Pasteur de Lille, Université Lille-Nord de France, Lille, France.;https://openalex.org/W2040330310;;Institut de Biologie de Lille, UMR 8161, CNRS, Institut Pasteur de Lille, Université Lille-Nord de France, Lille, France.;FR
ETH Zürich;https://openalex.org/W2982288888;;ETH Zürich;CH
Photonics Division, CSEM SA, 8005 Zürich, Switzerland.;https://openalex.org/W2020233067;;Photonics Division, CSEM SA, 8005 Zürich, Switzerland.;CH
Centre Suisse d'Électronique et Microtechnique, Technoparkstrasse 1, 8005 Zürich, Switzerland;https://openalex.org/W2092817223;;Centre Suisse d'Électronique et Microtechnique, Technoparkstrasse 1, 8005 Zürich, Switzerland;CH
CSEM Suisse d’Electronique et de Microtechnique, Technoparkstrasse 1, 8005 Zurich, Switzerland;https://openalex.org/W2285828294;;CSEM Suisse d’Electronique et de Microtechnique, Technoparkstrasse 1, 8005 Zurich, Switzerland;CH
CSEM SA, 6055 Alpnach Dorf, Switzerland;https://openalex.org/W2894209900;;CSEM SA, 6055 Alpnach Dorf, Switzerland;CH
Microsystems Technology Division, Centre Suisse d'Electronique et Microtechnique SA, Technoparkstrasse 1, CH-8005 Zurich, Switzerland;https://openalex.org/W2005915118;;Microsystems Technology Division, Centre Suisse d'Electronique et Microtechnique SA, Technoparkstrasse 1, CH-8005 Zurich, Switzerland;CH
Photonics Division, Centre Suisse d'Electronique et Microtechnique SA, Technoparkstrasse 1, CH-8005 Zurich, Switzerland;https://openalex.org/W1990529493;;Photonics Division, Centre Suisse d'Electronique et Microtechnique SA, Technoparkstrasse 1, CH-8005 Zurich, Switzerland;CH
CSEM SA, Untere Gründlistrasse 1, 6055 Alpnach Dorf, Switzerland;https://openalex.org/W2410054183;;CSEM SA, Untere Gründlistrasse 1, 6055 Alpnach Dorf, Switzerland;CH
CSEM SA, Untere Gründlistrasse 1, 6055 Alpnach, Switzerland.;https://openalex.org/W3137573153;;CSEM SA, Untere Gründlistrasse 1, 6055 Alpnach, Switzerland.;CH
CSEM SA, Untere Gründlistrasse 1, 6055 Alpnach, Switzerland;https://openalex.org/W3183882038;;CSEM SA, Untere Gründlistrasse 1, 6055 Alpnach, Switzerland;CH
Centre Suisse d'Electronique et de Microtechnique SA (CSEM SA), Photonics Division, Technoparkstrasse 1, CH-8005 Zürich, Switzerland;https://openalex.org/W2542009375;;Centre Suisse d'Electronique et de Microtechnique SA (CSEM SA), Photonics Division, Technoparkstrasse 1, CH-8005 Zürich, Switzerland;CH
Centre Suisse d'Electronique et Microtechnique SA, Photonics Division, 8051 Zürich, Switzerland;https://openalex.org/W2542749980;;Centre Suisse d'Electronique et Microtechnique SA, Photonics Division, 8051 Zürich, Switzerland;CH
MIT & NBER, United States;https://openalex.org/W2130888234;;MIT & NBER, United States;US
University of California—San Diego;https://openalex.org/W2129615784;;University of California—San Diego;US
EADS Innovation Works, Toulouse, France;https://openalex.org/W3169237273;;EADS Innovation Works, Toulouse, France;FR
EADS France Campus Engineering, Blagnac, France;https://openalex.org/W2083717909;;EADS France Campus Engineering, Blagnac, France;FR
Osaka -University;https://openalex.org/W1763552200;;Osaka -University;JP
EconomiX‐CNRS, University of Paris Ouest, Paris, France;https://openalex.org/W2055777965;;EconomiX‐CNRS, University of Paris Ouest, Paris, France;FR
ITODYS, University Paris 7—CNRS UMR 7086, 1 rue Guy de la Brosse, 75005 Paris, France;https://openalex.org/W2005011965;;ITODYS, University Paris 7—CNRS UMR 7086, 1 rue Guy de la Brosse, 75005 Paris, France;FR
ITODYS, Université de Paris 7 – Denis Diderot, UMR CNRS 7086, 1 rue Guy de la Brosse,,France;https://openalex.org/W2148428647;;ITODYS, Université de Paris 7 – Denis Diderot, UMR CNRS 7086, 1 rue Guy de la Brosse,,France;FR
Laboratoire Interfaces, Traitements, Organisation et Dynamique des Systèmes, CNRS UMR 7086, Université Paris 7 – Denis Diderot, 1 rue Guy de la Brosse, 75005 Paris, France;https://openalex.org/W2161022842;;Laboratoire Interfaces, Traitements, Organisation et Dynamique des Systèmes, CNRS UMR 7086, Université Paris 7 – Denis Diderot, 1 rue Guy de la Brosse, 75005 Paris, France;FR
ITODYS, Université Paris 7-Denis Diderot, associé au CNRS-UMR 7086, 1 rue Guy de la Brosse, 75005 Paris, France.;https://openalex.org/W1988912179;;ITODYS, Université Paris 7-Denis Diderot, associé au CNRS-UMR 7086, 1 rue Guy de la Brosse, 75005 Paris, France.;FR
52, rue Alexandra Dumas, 92500 Rueil-Malmaison, France;https://openalex.org/W2156858338;;52, rue Alexandra Dumas, 92500 Rueil-Malmaison, France;FR
E.N.S. Lyon – U.M.P.A., 46 allée d'Italie, 69364 Lyon Cedex 07, France;https://openalex.org/W1605484185;;E.N.S. Lyon – U.M.P.A., 46 allée d'Italie, 69364 Lyon Cedex 07, France;FR
University of Oxford Wellington Square, Oxford OX1 2JD, United Kingdom;https://openalex.org/W2164282683;;University of Oxford Wellington Square, Oxford OX1 2JD, United Kingdom;GB
Magdalen College , Oxford , OX1 4AU , UK;https://openalex.org/W1994574240;;Magdalen College , Oxford , OX1 4AU , UK;GB
Hong Kong, Hong Kong;https://openalex.org/W2129697786;;Hong Kong, Hong Kong;HK
LABRI Université Bordeaux 1, 351 cours de la Libération, 33405 Talence cedex, France;https://openalex.org/W1964453615;;L'Abri;FR
Labri, University Bordeaux I, 33405 Talence Cedex, France#TAB#;https://openalex.org/W2090202105;;L'Abri;FR
LaBRI, Université de Bordeaux - CNRS, 351 cours de la Libération, 33405 Talence, France;https://openalex.org/W2018695682;;L'Abri;FR
CNRS, LaBRI, Université Bordeaux 1, 351 cours de la Libération, 33405 Talence cedex, France#TAB#;https://openalex.org/W1557368527;;L'Abri;FR
Labri Université Bordeaux;https://openalex.org/W2280463100;;L'Abri;FR
CNRS, INRIA Nancy Grand Est, Nancy, France;https://openalex.org/W2136369197;;CNRS, INRIA Nancy Grand Est, Nancy, France;FR
CNRS/Loria, Vandoeuvre-les-Nancy, France#TAB#;https://openalex.org/W2147745629;;CNRS/Loria, Vandoeuvre-les-Nancy, France#TAB#;FR
Veterinary Bacteriology, Sciensano, Ixelles, Belgium.;https://openalex.org/W3205586765;;Veterinary Bacteriology, Sciensano, Ixelles, Belgium.;BE
EDF R&D site les Renardières Ecuelles 77818 Moret sur Loing Cedex, France;https://openalex.org/W2020713646;;EDF R&D site les Renardières Ecuelles 77818 Moret sur Loing Cedex, France;FR
CIC 1401, Département de Pédiatrie, Bordeaux, France.;https://openalex.org/W4296035299;;CIC 1401, Département de Pédiatrie, Bordeaux, France.;FR
CNRS, Unité Mixte de Recherche (UMR) 2472, Institut National de la Recherche Agronomique (INRA), UMR 1157, Institut Fédératif de Recherche 115, Laboratoire de Virologie Moléculaire et Structurale, 91198, Gif sur Yvette, France.;https://openalex.org/W2078193384;;CNRS, Unité Mixte de Recherche (UMR) 2472, Institut National de la Recherche Agronomique (INRA), UMR 1157, Institut Fédératif de Recherche 115, Laboratoire de Virologie Moléculaire et Structurale, 91198, Gif sur Yvette, France.;FR
Laboratoire de Biochimie Protéomique Clinique et CCBHM, Institut de Recherche en Biothérapie, Centre Hospitalier Universitaire Saint Eloi, Montpellier Cedex 5, France;https://openalex.org/W128824458;;Laboratoire de Biochimie Protéomique Clinique et CCBHM, Institut de Recherche en Biothérapie, Centre Hospitalier Universitaire Saint Eloi, Montpellier Cedex 5, France;FR
Chemical Synthesis Laboratory@Biopolis, Institute of Chemical and Engineering Sciences (ICES), Agency for Science, Technology and Research (A*STAR), 11 Biopolis Way, The Helios Block, #03‐08, Singapore 138667, Singapore, Fax: (+65) 687‐45870;https://openalex.org/W2156628403;;Chemical Synthesis Laboratory@Biopolis, Institute of Chemical and Engineering Sciences (ICES), Agency for Science, Technology and Research (A*STAR), 11 Biopolis Way, The Helios Block, #03‐08, Singapore 138667, Singapore, Fax: (+65) 687‐45870;SG
Lab. Synth. Etud. Syst. Interet Biol., Univ. Blaise Pascal, F‐63177 Aubiere, Fr.;https://openalex.org/W2176035034;;Lab. Synth. Etud. Syst. Interet Biol., Univ. Blaise Pascal, F‐63177 Aubiere, Fr.;FR
Clinical Department for Renal Diseases, Zvezdara University Medical Center, Belgrade, Serbia.;https://openalex.org/W2093755585;;Clinical Department for Renal Diseases, Zvezdara University Medical Center, Belgrade, Serbia.;RS
Clinical Department for Nephrology, Zvezdara University Medical Center, Belgrade, Serbia.;https://openalex.org/W2990010511;;Clinical Department for Nephrology, Zvezdara University Medical Center, Belgrade, Serbia.;RS
Clinical Center Nis, Serbia;https://openalex.org/W2012822317;;Clinical Center Nis, Serbia;RS
Clinical Department for Renal Diseases, Zvezdara University Medical Center, Dimitrija Tucovica 161, Belgrade, 11000, Serbia.;https://openalex.org/W2791402579;;Clinical Department for Renal Diseases, Zvezdara University Medical Center, Dimitrija Tucovica 161, Belgrade, 11000, Serbia.;RS
Clinical Department for Renal Diseases, Zvezdara University Medical Center, 11000 Belgrade, Serbia.;https://openalex.org/W3030668553;;Clinical Department for Renal Diseases, Zvezdara University Medical Center, 11000 Belgrade, Serbia.;RS
