raw_affiliation_string;openalex_work_id;openalex_country;openalex_display_name;matched_country
University Department of Child and Adolescent Psychiatry, Children's Hospitals of Nice CHU-Lenval, 57 avenue de la Californie, 06200 Nice, France;https://openalex.org/W2982871566;US;Boston Children's Hospital;FR
University Department of Child and Adolescent Psychiatry, Children’s Hospitals of Nice CHU-Lenval, Nice, France;https://openalex.org/W3045106092;US;Boston Children's Hospital;FR
University Department of Child and Adolescent Psychiatry, Children's Hospitals of Nice CHU-Lenval, Nice, France;https://openalex.org/W3125380299;US;Boston Children's Hospital;FR
Université Côte d'Azur CNRS INSERM IRCAN Medical School of Nice Nice France;https://openalex.org/W3008684620;CN;"Université Côte d'Azur CNRS INSERM IRCAN Medical School of Nice Nice France;Shanghai Jiao Tong University";FR
Université Côte d’Azur, CNRS, IPMC;https://openalex.org/W2769424436;US;International Pentecostal Holiness Church;FR
RF Characterization & Modeling, STMicroelectronics, Crolles, France;https://openalex.org/W2782342475;CH;STMicroelectronics;FR
ST Microelectronics, Crolles, 38920, France;https://openalex.org/W2899255473;CH;STMicroelectronics;FR
LAGRANGE;https://openalex.org/W2896284479;US;LaGrange College;FR
Univ Cote dAzur, Centre National de la Recherche Scientifique (CNRS), Universite Cote d'Azur (ComUE), CNRS, Inst Pharmacol Mol & Cellulaire;https://openalex.org/W2973235990;MA;Centre National de la Recherche Scientifique;FR
University Institute of Technology, Department GIM, Lebanese University, Saida, Lebanon;https://openalex.org/W2525784399;IN;University Institute of Technology, Burdwan University;LB
Lanzhou Institute of Physics, Lanzhou, China;https://openalex.org/W4200133705;SK;Institute of Physics;CN
[CEA, LETI, Grenoble Cedex 9, France];https://openalex.org/W2809498935;GB;Council for the Curriculum, Examinations & Assessment;FR
Ecole Normale Supérieure  Paris-Saclay;https://openalex.org/W2595741190;BI;École Normale Supérieure;FR
SISSA, Trieste, Italy and RCMA Lucian Blaga University Sibiu, Romania;https://openalex.org/W3108831806;RO;Lucian Blaga University of Sibiu;IT
Laboratoire Nanotechnologies et Nanosystèmes [Sherbrooke];https://openalex.org/W3111465871;FR;Centre for Nanoscience and Nanotechnology;CA
Department of Mathematics, KU Leuven, Celestijnenlaan 200B, Heverlee, Belgium;https://openalex.org/W2964264114;DK;University of Copenhagen Faculty of Science;BE
KU Leuven Department of Mathematics Celestijnenlaan 200B 3001 Heverlee Belgium;https://openalex.org/W2969470853;DK;University of Copenhagen Faculty of Science;BE
Univ. Lille, CNRS, UMR 8516 - LASIRE - LAboratoire de Spectroscopie pour les Interactions, la Réactivité et l’Environnement F-59000 Lille, France;https://openalex.org/W4200378292;CA;Interac;FR
Beth Israel Deaconess Medical Center, Harvard Medical School;https://openalex.org/W4205504028;US;Beth Israel Deaconess Medical Center;IL
National Center for Functional Glycomics, Department of Surgery, Beth Israel Deaconess Medical Center, Harvard Medical School;https://openalex.org/W3114718619;US;Beth Israel Deaconess Medical Center;IL
Department of Surgery, Beth Israel Deaconess Medical Center, Harvard Medical School;https://openalex.org/W4293055956;US;Beth Israel Deaconess Medical Center;IL
Groupe de Recherche sur les formes Injectables et les Technologies Associées (GRITA)-EA 7365;https://openalex.org/W3036800446;US;DE Technologies;FR
CHU Lille, Unité Fonctionnelle de Toxicologie, 59000 Lille, France.;https://openalex.org/W2987709244;MD;Unité;FR
CHU Lille, Unité Fonctionnelle de Toxicologie, Lille F-59000, France;https://openalex.org/W3021535971;MD;Unité;FR
Unité fonctionnelle de toxicologie, CHU de Lille, 59000 Lille, France;https://openalex.org/W2967001560;MD;Unité;FR
Unité fonctionnelle de toxicologie, CHU Lille, France.;https://openalex.org/W3182703292;MD;Unité;FR
Unité Fonctionnelle de Toxicologie, CHU Lille, Lille, France;https://openalex.org/W3200643911;MD;Unité;FR
Centre de recherche Droits et perspectives du droit - ULR 4487;https://openalex.org/W4285052928;CA;Université Laval Faculty of Law;FR
Telecommunications and Digital Signal Processing Laboratory, Djillali Liabes University of Sidi Bel Abbes, Sidi Bel Abbes, Algeria;https://openalex.org/W2904847557;IT;SIDI;DZ
Centre de recherche Droits et perspectives du droit - ULR 4487;https://openalex.org/W1638044870;CA;Université Laval Faculty of Law;FR
Spotify CTRL, Paris, France;https://openalex.org/W3034228289;CN;High Magnetic Field Laboratory;FR
Laboratoire Avancé de Spectroscopie pour les Intéractions la Réactivité et l'Environnement - UMR 8516;https://openalex.org/W2954910658;CA;Interac;FR
CEA, LIST, Laboratory of Model Driven Engineering for Embedded Systems, P.C. 174, Gif-sur-Yvette, 91191, France;https://openalex.org/W2177069005;US;Embedded Systems;FR
Univ. Lille, CNRS, UMR 8516 LASIRE-LAboratoire de Spectroscopie pour les Interactions, la Réactivité et l'Environnement, 59655, Villeneuve d'Ascq Cedex, France.;https://openalex.org/W3089385626;CA;Interac;FR
Laboratoire Avancé de Spectroscopie pour les Intéractions la Réactivité et l'Environnement - UMR 8516;https://openalex.org/W4206894894;CA;Interac;FR
Translational Medicine, Oncology, R&D, AstraZeneca, Cambridge, United Kingdom.;https://openalex.org/W3201414411;AU;AstraZeneca;GB
Durham, NC, Provo, UT;https://openalex.org/W2948668871;GB;Durham University;US
Provo, UT, Durham, NC;https://openalex.org/W3035588130;GB;Durham University;US
Provo, UT, Los Angeles, CA, Durham, NC;https://openalex.org/W3176207975;GB;Durham University;US
Centre de recherche Droits et perspectives du droit - ULR 4487;https://openalex.org/W4288994229;CA;Université Laval Faculty of Law;FR
LUNAM Université, Université du Maine, CNRS UMR 6283, Institut des Molécules et Matériaux du Mans (IMMM);https://openalex.org/W2286730719;FR;Institut des Molécules et Matériaux du Mans;US
Université Bretagne Loire, Université du Maine, LIUM-EA 4023;https://openalex.org/W2514688672;FR;Université Bretagne Loire;US
CNRS-LAAS, 7 avenue du colonel Roche, F-31400 Toulouse, France;https://openalex.org/W1552550571;CH;Roche;FR
Thales Alenia Space, Toulouse, France#TAB#;https://openalex.org/W2625222296;US;Leonardo Finmeccanica;FR
ArcelorMittal Maizières Research SA, Voie Romaine, 57280 Maizières-lès-Metz, France;https://openalex.org/W3086738962;LU;ArcelorMittal;FR
Internal Medicine, CHU Pitie[Combining Acute Accent]-Salpétrie[Combining Grave Accent]re, Paris.;https://openalex.org/W2803142815;CH;Accenture;FR
Thales Alenia Space, Toulouse, France#TAB#;https://openalex.org/W3169976252;US;Leonardo Finmeccanica;FR
Saint Thomas d’Aquin University, Ouagadougou;https://openalex.org/W3119779545;CA;St. Thomas University;BF
c/o Soins Psychiatrie, Elsevier Masson SAS, 65, rue Camille-Desmoulins, 92442 Issy-les-Moulineaux, France. Electronic address: claire.viardot@paris.fr.;https://openalex.org/W2981051555;NL;RELX Group;FR
Department of Supply Chain Management and Decision Sciences, EM Normandie, Laboratoire Metis, Paris, France.;https://openalex.org/W3163606624;US;Decision Sciences;FR
Department of Supply Chain Management and Decision Sciences, EM Normandie, Laboratoire Metis, Paris, France;https://openalex.org/W3169353205;US;Decision Sciences;FR
Kube Partners, Via Zucchi 7, Monza 20900, Italy;https://openalex.org/W2754626788;US;HealthPartners;IT
CRP19 - Centre de Recherches sur les Poétiques du XIXe siècle - EA 3423;https://openalex.org/W2915012941;US;POET;FR
Normandie Univ, UNIROUEN, INSA Rouen, LITIS, Rouen, France;https://openalex.org/W3041911668;US;Intelligence and National Security Alliance;FR
Normandie Univ, CNRS, UNIROUEN, INSA Rouen, COBRA (UMR 6014), 76000 Rouen, France;https://openalex.org/W2810642653;US;Intelligence and National Security Alliance;FR
Normandie Univ, CNRS, UNIROUEN, INSA Rouen, COBRA (UMR 6014), Rouen 76000, France.;https://openalex.org/W3138959593;US;Intelligence and National Security Alliance;FR
Normandie Univ, CNRS, UNIROUEN, INSA Rouen, COBRA (UMR 6014), 76000 Rouen, France;https://openalex.org/W2596990765;US;Intelligence and National Security Alliance;FR
Université de la Guyane, UMR EcoFoG (AgroParistech, Cirad, CNRS, Inra, Université des Antilles), Kourou, French Guiana, France;https://openalex.org/W2797897417;FR;Agro ParisTech;GF
Université de la Guyane, UMR EcoFoG (AgroParisTech, CNRS, Inra, Université des Antilles, Cirad), Kourou, French Guiana;https://openalex.org/W2496326134;GP;University of the French West Indies;GF
CEISAM, UMR CNRS 6230, Bât. 22 Faculté des Sciences et Techniques 2 rue de la Houssinière, 44322 Nantes Cedex 03, France.;https://openalex.org/W2901798026;BE;CEMA;FR
Normandie Univ, INSA Rouen, UNIHAVRE, UNIROUEN, LITIS;https://openalex.org/W2801775589;US;Intelligence and National Security Alliance;FR
Normandie University, INSA Rouen Normandie, LITIS, Rouen, France;https://openalex.org/W2973132992;US;Intelligence and National Security Alliance;FR
CEN, Meteorological Institute, University of Hamburg, Hamburg, Germany;https://openalex.org/W2809089757;IE;Meteor;DE
UOC Nefrologia-Dialisi e Trapianto. AO S. Camillo-Forlanini, Roma;https://openalex.org/W2292031384;LB;Nini Hospital;FR
Faculty of Electronics and Telecommunications, University of Engineering and Technology (UET), VNU Ha Noi, Viet Nam;https://openalex.org/W1972059409;PK;University of Engineering and Technology Lahore;VN
Protein and Expression System Engineering Unit BIOASTER Lyon France;https://openalex.org/W2795780418;US;Protein Express;FR
Institut Camille Jordan [Villeurbanne];https://openalex.org/W2615574952;FR;Camille Jordan Institute;JO
Institut Camille Jordan [Villeurbanne];https://openalex.org/W2900088947;FR;Camille Jordan Institute;JO
Institut Polytechnique de Paris - CMAP;https://openalex.org/W3128126365;US;Chicago Metropolitan Agency for Planning;FR
Univ Lyon, University Claude Bernard Lyon1, Interuniversity Laboratory of Locomotion Biology, Villeurbanne, FRANCE.;https://openalex.org/W2955605763;US;Lyon College;FR
Interactions Cellules Environnement - UR;https://openalex.org/W4285779384;CA;Interac;FR
Institut Mondor de Recherche Biomédicale (IMRB), INSERM U955, Team Viruses, Hepatology, Cancers, Hôpital Henri Mondor, Université Paris-Est, Créteil, France.;https://openalex.org/W3011724273;IN;IMRB International;FR
team 8, IMRB INSERM U955, CRETEIL,  France;https://openalex.org/W3041581343;IN;IMRB International;FR
Anses, Laboratory for food safety, F-62200 Boulogne-sur-Mer, France.;https://openalex.org/W2803831709;AR;ANSES;FR
ANSES, Laboratory for Food Safety, France;https://openalex.org/W3159749642;AR;ANSES;FR
National Conservatory of Arts and Crafts, CEDRIC Laboratory, France;https://openalex.org/W2765921455;US;Wheaton College Conservatory of Music;FR
INSA Rennes, Univ Rennes, LGCGM-EA 3913, F-35000, Rennes, France;https://openalex.org/W2944362898;US;Intelligence and National Security Alliance;FR
Univ Rennes, INSA Rennes, LGCGM-EA 3913;https://openalex.org/W2797139261;US;Intelligence and National Security Alliance;FR
INSA Rennes and the Lagadic team at IRISA/Inria Rennes, France;https://openalex.org/W2740584365;US;Intelligence and National Security Alliance;FR
Rehabilitation Center Pôle Saint Hélier, the Lagadic Team at IRISA/Inria Rennes and INSA Rennes, France;https://openalex.org/W2739897186;US;Intelligence and National Security Alliance;FR
Laboratoire D'Hematologie - Hopital Lyon-Sud, Pierre Benite, FRA;https://openalex.org/W3213962959;FR;Centre Hospitalier Lyon Sud;US
#N#‡#N#Georgia Institute of Technology#N#;https://openalex.org/W3157285471;US;Georgia Institute of Technology;GE
Georgia Institute of Technology;https://openalex.org/W4210400834;US;Georgia Institute of Technology;GE
Univ Lyon, University Claude Bernard Lyon-1, CNRS, LAGEP-UMR 5007;https://openalex.org/W3108736079;US;Lyon College;FR
Department of Botany, University of South Bohemia, České Budějovice, Czech Republic.;https://openalex.org/W3217654369;US;Sewanee: The University of the South;CZ
Department of Botany, Faculty of Science University of South Bohemia  České Budějovice Czech Republic;https://openalex.org/W4224311174;US;Sewanee: The University of the South;CZ
CIRAD, UPR HortSys, F-97455 Saint-Pierre, La Réunion, France;https://openalex.org/W2914977650;US;University of Puerto Rico at Carolina;FR
IAE-CEREGE, U. de Poitiers;https://openalex.org/W4286620730;US;International Aero Engines;FR
Beth Israel Deaconess Medical Center and Harvard Medical SchoolBostonMA;https://openalex.org/W4225396462;US;Beth Israel Deaconess Medical Center;IL
PathologyCenter for Vascular Biology Research, Beth Israel Deaconess Medical Center and Harvard Medical SchoolBostonMA;https://openalex.org/W4225405765;US;Beth Israel Deaconess Medical Center;IL
 University of Orleans;https://openalex.org/W3015650668;US;University of New Orleans;FR
Laboratoire de Physique Théorique de l'Ecole Normale Supérieure, 24 rue Lhomond, 75231 Paris Cedex 05, France22Unité propre du CNRS, associée à l'Ecole Normale Supérieure et l'Université Paris-Sud.;https://openalex.org/W2096920680;BI;École Normale Supérieure;FR
Biotechnology Research Institute, National Research Council of Canada, 6100 Royalmount Avenue, Montreal H4P 2R2, Canada.;https://openalex.org/W1971748223;US;National Republican Congressional Committee;CA
Biotechnology Research Institute, National Research Council Canada, 6100 Royalmount Avenue, Montréal H4P 2R2 Canada;https://openalex.org/W2066238972;US;National Republican Congressional Committee;CA
Department of Ophthalmology and Visual Sciences, Chinese University of Hong Kong, Kowloon, Hong Kong.;https://openalex.org/W2145859055;GB;Visual Sciences;HK
Biotechnology Research Institute, National Research Council Canada, 6100 Royalmount Avenue, Montreal, Quebec, Canada H4P 2R2.;https://openalex.org/W2063791742;US;National Republican Congressional Committee;CA
Biotechnology Research Institute, National Research Council Canada, 6100 Royalmount Avenue, Montreal, QC H4P 2R2 (Canada), Fax: (+1) 514 496‐6265;https://openalex.org/W1976921063;US;National Republican Congressional Committee;CA
From the Eye Unit, Prince of Wales Hospital, Department of Ophthalmology & Visual Sciences, The Chinese University of Hong Kong, Shatin, N. T., Hong Kong.;https://openalex.org/W2082983879;CN;Chinese University of Hong Kong;HK
Department of Ophthalmology & Visual Sciences, The Chinese University of Hong Kong, Prince of Wales and Alice Ho Miu Ling Nethersole Hospitals;https://openalex.org/W1939753785;CN;Alice Ho Miu Ling Nethersole Hospital;HK
IXXI-LIP, École Normale Supérieure de Lyon, Lyon Cedex, France and CNRS, Centro de Modelamiento Matemático, Universidad de Chile, Piso, Santiago de Chile#TAB#;https://openalex.org/W2111304650;FR;École Normale Supérieure de Lyon;CL
Université de Lyon -- École Normale Supérieure de Lyon, France and Centro de Modelamiento Matemático, Blanco Encalada, Santiago de Chile;https://openalex.org/W2025878354;FR;École Normale Supérieure de Lyon;CL
Ecole normale supérieure de Lyon, France and CNRS, Santiago de Chile, Chile;https://openalex.org/W2033816753;FR;École Normale Supérieure de Lyon;CL
CRMC2-CNRS, Campus de Luminy, Case 913, 13288, Marseille Cedex 09, France;https://openalex.org/W2040811065;US;Chesapeake Regional Medical Center;FR
From the Department of Cardiology, Brest (France) University Hospital (J.-J.B., Y.E., M.G., J.M., S.M., J.B.) and the Cardiac Arrhythmia Center, University of Minnesota, Minneapolis (D.G.B., K.G.L.).;https://openalex.org/W2053172478;US;University of Minnesota;FR
Boston Consulting Group, Level 41/161 Castlereagh Street, Sydney, NSW 2000, Australia.;https://openalex.org/W3025846044;US;Boston Consulting Group;AU
CREST;https://openalex.org/W2160528403;IE;Centre for Research in Engineering Surface Technology;FR
UMR 7599, UPMC;https://openalex.org/W2963134136;US;UPMC Health System;FR
Oceana Europe, Montoyerstraat 39, B-1000 Brussels, Belgium;https://openalex.org/W2753593868;US;Oceana;BE
