issue_number,raw_affiliation_name,new_rors,previous_rors,added_rors,removed_rors,has_added_rors,has_removed_rors,works_examples,contact,contact_domain
1475,"GRAMFC, INSERM U1105, université de Picardie Jules-Verne, Amiens, France; Service de consultation de psychopathologie de l’enfant et de l’adolescent, CHU Amiens",010567a58;01gyxrk03;02vjkv261;02a9mrq41,01gyxrk03;02vjkv261,02a9mrq41;010567a58,,True,False,W3029651767,35d663e07607c9773f7348f87e705119:1618061385e8dd87e7f21c031a1d516e @ u-picardie.fr,u-picardie.fr
1474,"CHU d’Amiens, UPJV, service de consultation de psychopathologie de l’enfant et de l’adolescent; InsermU1105, Groupe de recherche sur l’analyse multimodale de la fonction cérébrale (GRAMFC)",010567a58;01gyxrk03;02vjkv261;02a9mrq41,00hdncs36;02vjkv261,01gyxrk03;02a9mrq41;010567a58,00hdncs36,True,True,W3031511539,aac4202b7829d3abbe0c1e1e7a180c46:8d4b144c3c16ad2855c84af2b8040705 @ u-picardie.fr,u-picardie.fr
1473,"GRAMFC (Groupe de Recherche sur l’Analyse multimodale de la Fonction Cérébrale) – Inserm U1105–Université de Picardie Jules-Verne, Amiens, France; Service de Consultation de psychopathologie de l’enfant et de l’adolescent, CHU d’Amiens, 80054 Amiens cedex 1, France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,058snr381;01gyxrk03;02vjkv261,02a9mrq41;010567a58,058snr381,True,True,W3032330700,0737c6ba849ebbbbca0970bd6bdf39b2:28fc7bcddc515ee0b1bb63d221b94025 @ u-picardie.fr,u-picardie.fr
1472,"Paediatric Clinical Neurophysiology, GRAMFC, U1105 Amiens, France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,010567a58,01gyxrk03;02vjkv261;02a9mrq41,,True,False,W2947379534,ed5bbc62f52efd235e1b5e8febf49a08:4af1b3211f78fd509a85afa8c4f5d047 @ u-picardie.fr,u-picardie.fr
1471,"INSERM UMR‐S 1105, GRAMFC Université de Picardie‐Jules Verne, CHU Sud, rue René Laennec, Amiens Cedex 1  France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,01gyxrk03;02vjkv261,02a9mrq41;010567a58,,True,False,W3204507773,108c2b7a0204b1595dd4f9ac4d1f088f:bd63bc681b43dd784220a79276957d15 @ u-picardie.fr,u-picardie.fr
1470,GRAMFC - Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105 UPJV (Université de Picardie Jules Verne - CURS - CHU Sud avenue Laënnec - 80054 AMIENS CEDEX 1 - France),010567a58;01gyxrk03;02vjkv261;02a9mrq41,01gyxrk03;02vjkv261,02a9mrq41;010567a58,,True,False,W2947408872;W3124364691;W4366991083;W4394894155,621d5a9e5ed1ab0f553a50d326108505:a87a6e5195d09f7f47a12887d5707d3f @ u-picardie.fr,u-picardie.fr
1469,CHU Amiens-Picardie (France); GRAMFC - Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105 UPJV (Université de Picardie Jules Verne - CURS - CHU Sud avenue Laënnec - 80054 AMIENS CEDEX 1 - France),010567a58;01gyxrk03;02vjkv261;02a9mrq41,01gyxrk03;010567a58;02vjkv261,02a9mrq41,,True,False,W2947408872,86e287015d95af6dd96fa90ce72951c2:f89ef57e50412bf29a60bfb1572d4e62 @ u-picardie.fr,u-picardie.fr
1468,CHU Amiens-Picardie (France); GRAMFC - Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105 UPJV (Université de Picardie Jules Verne - CURS - CHU Sud avenue Laënnec - 80054 AMIENS CEDEX 1 - France),010567a58;01gyxrk03;02vjkv261;02a9mrq41,01gyxrk03;02vjkv261;010567a58,02a9mrq41,,True,False,W2947408872;W3087128594;W4366991083;W4394894155;W4391850634,5ec770885a741ac36f8d3b8e07c78919:2918b9bfc2dde793f64ccd3ddde34260 @ u-picardie.fr,u-picardie.fr
1467,CHU Amiens-Picardie; CHU Pitié-Salpêtrière [AP-HP]; Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105,02en5vm52;02mh9a093;02vjkv261;010567a58;01gyxrk03;02a9mrq41,02en5vm52;010567a58;02mh9a093;02vjkv261,01gyxrk03;02a9mrq41,,True,False,W3158790903,3f7fe93b4461e54021f485073ce9f84c:be9d30b6e308754cadbb65875a82c0bb @ u-picardie.fr,u-picardie.fr
1466,"GRAMFC-INSERM U1105 UPJV Amiens France; Pediatric Neurology Amiens-Picardie University Hospital Amiens France; Reference Centre for Rare Epilepsies Pediatric Neurology, Necker Enfants-Malades Hospital Paris France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,010567a58;02vjkv261,01gyxrk03;02a9mrq41,,True,False,W2970042325,92807b5c939f32596d457096515fad2b:b1796663dd915e6c50db29b4febfb9f1 @ u-picardie.fr,u-picardie.fr
1465,"CHU Amiens-Picardie; Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105; McGill University = Université McGill [Montréal, Canada]",010567a58;01gyxrk03;02vjkv261;02a9mrq41;01pxwe438,010567a58;02vjkv261;01pxwe438,01gyxrk03;02a9mrq41,,True,False,W2952973153;W3132200275,a2d1659e3c5633c907d067773e639763:d916e0540c3d1259b38e23e46152ce5b @ u-picardie.fr,u-picardie.fr
1464,"Inserm U1105, GRAMFC, CURS, Université de Picardie Jules Verne, Amiens, France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,01gyxrk03;02vjkv261,02a9mrq41;010567a58,,True,False,W3129466855,7f336e14ff59fd53d42ef35515017ea3:d186a5db5f42345e6b77e6edd5f094b3 @ u-picardie.fr,u-picardie.fr
1463,CHU Amiens-Picardie; CHU Pitié-Salpêtrière [AP-HP]; Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105,02mh9a093;02en5vm52;010567a58;01gyxrk03;02vjkv261;02a9mrq41,02mh9a093;02en5vm52;010567a58;02vjkv261,01gyxrk03;02a9mrq41,,True,False,W2952973153,d92a898ff7224d5ad849512af3b94899:fb920c62245f4defe84ec1dd5f796e8e @ u-picardie.fr,u-picardie.fr
1462,"Inserm U1105, GRAMFC, CURS, Université de Picardie Jules Verne, Amiens, France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,02vjkv261;01gyxrk03,02a9mrq41;010567a58,,True,False,W3129466855,0ffbbb5306b87e2fb838d0e12b318516:036882b5be0293e6b19deb14481de145 @ u-picardie.fr,u-picardie.fr
1461,"INSERM U 1105, GRAMFC, Université de Picardie, CHU Sud, rue René Laennec  Amiens Cedex 1 France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,02vjkv261,01gyxrk03;02a9mrq41;010567a58,,True,False,W2979435077,b68de94c929542b948c5bb655ed4b384:3f8e9eda2799a25a15e1544836f26289 @ u-picardie.fr,u-picardie.fr
1460,Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105; K. N. Toosi University of Technology,0433abe34;010567a58;01gyxrk03;02vjkv261;02a9mrq41,0433abe34;02vjkv261,01gyxrk03;02a9mrq41;010567a58,,True,False,W2962676269,ea02e054dbf325cf0535b56cdc2ccd92:36e5ccf9f682413c25f6ccf47074dad8 @ u-picardie.fr,u-picardie.fr
1459,Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105; K. N. Toosi University of Technology,010567a58;01gyxrk03;02vjkv261;02a9mrq41;0433abe34,02vjkv261;0433abe34,01gyxrk03;02a9mrq41;010567a58,,True,False,W2962676269,bc1dd11145cb79831e71a205c413aab6:97fdcfd962cc4b325be9ea691021e4c0 @ u-picardie.fr,u-picardie.fr
1458,"Inserm U1105, GRAMFC, CURS, CHU Amiens Picardie, site Sud, Salouël, Amiens, France; Service d’explorations fonctionnelles du système nerveux pédiatrique, CHU Amiens Picardie, site Sud Salouël, Amiens, France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,02vjkv261;010567a58,01gyxrk03;02a9mrq41,,True,False,W2887281316,a85a5e6a621f49a16c778f5589121cce:d0746c4c73124a69e01ce2aca9428b6c @ u-picardie.fr,u-picardie.fr
1457,"Inserm U1105, GRAMFC, CURS, CHU Amiens Picardie, site Sud, Salouël, Amiens, France; Service d’explorations fonctionnelles du système nerveux pédiatrique, CHU Amiens Picardie, site Sud Salouël, Amiens, France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,010567a58;02vjkv261,01gyxrk03;02a9mrq41,,True,False,W2887088471;W2887281316,cbc82370a477d479c58d6f2fc6c0cde4:697291671f674a149d07bc7880ccb36a @ u-picardie.fr,u-picardie.fr
1456,"INSERM, U1105, GRAMFC, Université de Picardie, CHU SUD, Amiens, France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,02vjkv261,01gyxrk03;02a9mrq41;010567a58,,True,False,W2794728436,8c42c4638213299f68191edb83b68708:94627ebf7e359fe3f4006ae7b8ee3271 @ u-picardie.fr,u-picardie.fr
1455,"GRAMFC, Inserm U 1105, UPJV Amiens, Amiens, France; Unité de soins intensifs néonataux, CHU Amiens-Picardie, Amiens, France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,010567a58;02vjkv261,01gyxrk03;02a9mrq41,,True,False,W2886462387,f1338c624ac8669676fc4673e6cf14ac:c5d501aaab8195dcac954eacb8d3469f @ u-picardie.fr,u-picardie.fr
1454,"GRAMFC, Inserm U 1105, UPJV Amiens, Amiens, France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,010567a58;02vjkv261,01gyxrk03;02a9mrq41,,True,False,W2886462387,a0fd20daac0433ab67fc7668e2cf4d66:358fe26886c0a275f0a75bb004c2fa2d @ u-picardie.fr,u-picardie.fr
1453,Explorations fonctionnelles du système nerveux pédiatrique; Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105,010567a58;01gyxrk03;02vjkv261;02a9mrq41;01r7ewj84,02vjkv261;01r7ewj84,01gyxrk03;02a9mrq41;010567a58,,True,False,W4294977707,0b95ecba24cd147e05ce4289cdbb82f6:b42652d77455dddb843a04e1456a62ed @ u-picardie.fr,u-picardie.fr
1452,"Department of Obstetrics and Gynecology, University Hospital of Amiens, CHU Amiens Sud, Amiens cedex 1, France; Inserm UMR 1105, Groupe de Recherches sur l’Analyse Multimodale de la Fonction Cérébrale (GRAMFC), Université de Picardie Jules-Verne, CHU de Amiens, avenue Laennec, 80054 Amiens, France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,010567a58;01gyxrk03;02vjkv261,02a9mrq41,,True,False,W2800118093,fd3ebadce9adb60413d1307c0db5b691:2aa2064ad7b2fcefda1ec76eef7e9e4d @ u-picardie.fr,u-picardie.fr
1451,"GRAMFC, (Inserm U1105), faculté de médecine, UPJV, 80054 Amiens, France; Réanimation pédiatrique et médecine néonatale, pôle Femme–Couple–Enfant, centre hospitalier universitaire Amiens, 80054 Amiens, France",010567a58;01gyxrk03;02vjkv261;02a9mrq41,010567a58;02vjkv261,01gyxrk03;02a9mrq41,,True,False,W2795944053,9cd6a1d05d734c210c371732ab333c4e:d263c91f9f3f660559a1a2dd83caa74e @ u-picardie.fr,u-picardie.fr
1450,"GRAMFC, Inserm 1105, université Picardie-Jules-Verne et CHU d'Amiens, 80480 Amiens, France; Service de psychopathologie de l'enfant et de l'adolescent, CHU d'Amiens, 80480 Amiens, France. Electronic address: guile.jean-marc@chu-amiens.fr.",010567a58;01gyxrk03;02vjkv261;02a9mrq41,,01gyxrk03;02vjkv261;02a9mrq41;010567a58,,True,True,W2807825661,adf18ae4ce75a0d7611461791d8f9803:5df3ab94dda9ccd19a518ec2d3808b07 @ u-picardie.fr,u-picardie.fr
1449,"GRAMFC, Inserm 1105, université Picardie-Jules-Verne et CHU d'Amiens, 80480 Amiens, France; Service de psychopathologie de l'enfant et de l'adolescent, CHU d'Amiens, 80480 Amiens, France.",010567a58;01gyxrk03;02vjkv261;02a9mrq41,02vjkv261,01gyxrk03;02a9mrq41;010567a58,,True,False,W2807825661,be6ede90a4dbbc7fa73d2571710cf37e:7dc8cde36fa84a4d2ebb6e2357bb7df0 @ u-picardie.fr,u-picardie.fr
1448,"GRAMFC, Inserm 1105, université Picardie-Jules-Verne et CHU d'Amiens, 80480 Amiens, France.",010567a58;01gyxrk03;02vjkv261;02a9mrq41,01gyxrk03,02vjkv261;02a9mrq41;010567a58,,True,False,W2807825661,0bfb6109da17d4a3c9d3e9ac9d2c24ee:fb2a8d012a09d4315577fdd8a59e6a14 @ u-picardie.fr,u-picardie.fr
1447,"GRAMFC INSERM U1105, Department of Medicine, Amiens University Hospital, 80000 Amiens, France.",010567a58;01gyxrk03;02vjkv261;02a9mrq41,010567a58;02vjkv261,01gyxrk03;02a9mrq41,,True,False,W2793646458,f0cc2e8e634e129fe2cdccac0a0fe32f:2caa7e47cf5e3f59cd3b5a43f30c6c93 @ u-picardie.fr,u-picardie.fr
1446,CHU Amiens-Picardie; Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105,010567a58;01gyxrk03;02vjkv261;02a9mrq41,02vjkv261;010567a58,01gyxrk03;02a9mrq41,,True,False,W2791285980;W4294977707;W2962676269;W3095314843;W3107173389;W3095460232,4fc9e597a99332b252a62c82e33dbd4c:c66c15e81854694e76261638994d3f34 @ u-picardie.fr,u-picardie.fr
1445,Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105,010567a58;01gyxrk03;02vjkv261;02a9mrq41,02vjkv261,01gyxrk03;02a9mrq41;010567a58,,True,False,W2791311691;W4294977707;W2896550131;W2904041259;W4288994482;W2769482885;W4287953658;W3152754205;W3129466855,47b68ddb41d002897f9735ad9b0da79a:3076af393b04b31e2cecb7a453270271 @ u-picardie.fr,u-picardie.fr
1444,"Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105; Vision, Action et Gestion d'informations en Santé",029005e08;010567a58;01gyxrk03;02vjkv261;02a9mrq41,029005e08;02vjkv261,01gyxrk03;02a9mrq41;010567a58,,True,False,W2781877576,116ccb055bba4b61401a18ea6bf563f2:7fa10a52229eff74c0eab1675c8a3b3c @ u-picardie.fr,u-picardie.fr
1443,CHU Amiens-Picardie; Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105,010567a58;01gyxrk03;02vjkv261;02a9mrq41,010567a58;02vjkv261,01gyxrk03;02a9mrq41,,True,False,W2781877576;W2791311691;W2791285980;W2896550131;W2962676269;W3095314843;W3132200275;W3154655255,d9aa94ecb6131f757323987a0031ac0f:c360c3cb91cd1cc792232bc0850725f2 @ u-picardie.fr,u-picardie.fr
1442,Explorations fonctionnelles du système nerveux pédiatrique; Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105,01r7ewj84;010567a58;01gyxrk03;02vjkv261;02a9mrq41,01r7ewj84;02vjkv261,01gyxrk03;02a9mrq41;010567a58,,True,False,W2781877576,e439221161e5e3c2747c4ede62a60199:92b66e49823692285b5a53bddcb03f6e @ u-picardie.fr,u-picardie.fr
1441,CHU Amiens-Picardie; Simplification des soins chez les patients complexes - UR UPJV 7518,01gyxrk03;010567a58,010567a58,01gyxrk03,,True,False,W4388883841;W4391929309,787c320a07199027025106746dc24568:68ede254cf1b4cff3024d2d9ae6ac6a1 @ u-picardie.fr,u-picardie.fr
1440,CHU Amiens-Picardie; Mécanismes physiopathologiques et conséquences des calcifications vasculaires - UR UPJV 7517; Simplification des soins chez les patients complexes - UR UPJV 7518,01gyxrk03;010567a58,04n8sc212;010567a58,01gyxrk03,04n8sc212,True,True,W4319319938,bde962647f88eab53464655682d7a4ad:7e906f90dc96672f3a15ccc4050525ab @ u-picardie.fr,u-picardie.fr
1439,"Research Unit SSPC (Simplification des Soins des Patients chirurgicaux Complexes), Amiens University Hospital, Amiens, France",01gyxrk03;010567a58,010567a58,01gyxrk03,,True,False,W4362507304,619e72d9a64978104b5ce240b4c0def2:8fb18bec36b5ef4c21322a0159652075 @ u-picardie.fr,u-picardie.fr
1438,"Department of Visceral and Digestive Surgery, Nouvel Hôpital Civil, University Hospital of Strasbourg, Strasbourg, France; Inserm Unit UMR_S1110, Institute for Research on Viral and Hepatic Diseases, Group « Relevance and Care Pathways », Strasbourg, France; Institute of Image-Guided Surgery (IHU Strasbourg), Strasbourg, France; SSPC (Simplification of Surgical Patient Care), UR UPJV 7518, University of Picardie Jules Verne, Amiens, France",05fkq4848;01gyxrk03;010567a58;053694011;02vjkv261,05fkq4848;01gyxrk03;053694011;02vjkv261,010567a58,,True,False,W4386645388,eb4901bbc9fa1d07d6c380fb5145a87f:aef88e52b4ef78a651a6e587f1a56657 @ u-picardie.fr,u-picardie.fr
1437,"SSPC UPJV 7518 (Simplifications Des Soins Patients Chirurgicaux Complexes - Simplification of Care of Complex Surgical Patients) Clinical Research Unit, Jules Verne University of Picardie, F-80054, Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4388001934,1484cab6d8b528e1fbce569a740aa46c:70f5c33cdabdfd91a15f3f58804bf2a9 @ u-picardie.fr,u-picardie.fr
1436,"Department of Visceral and Digestive Surgery, University Hospital of Strasbourg, Strasbourg, France; IHU-Strasbourg, Institute of Image-Guided Surgery, Strasbourg, France; Inserm Unit UMR_S1110, Institute for Research on Viral and Hepatic Diseases, Group “Relevance and Care Pathways”, Strasbourg, France; SSPC (Simplification of Surgical Patient Care), UR UPJV 7518, Université de Picardie Jules Verne, Amiens, France",053694011;01gyxrk03;010567a58;02vjkv261;00pg6eq24,053694011;01gyxrk03;02vjkv261;00pg6eq24,010567a58,,True,False,W4384575264,f2478e65f16ce44b4771aa251fbebc6b:91978a40331c78618fe1713a7c80793d @ u-picardie.fr,u-picardie.fr
1435,"UR UPJV 7518, SSPC (Simplification of Surgical Patients Care), Université de Picardie Jules Verne, Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4388132778,4477e6e6ff4053d6e259d25519d34a8f:9d957016245454fd14d935d235b4c28b @ u-picardie.fr,u-picardie.fr
1434,"SSPC UPJV 7518 (Simplifications Des Soins Patients Chirurgicaux Complexes - Simplification of Care of Complex Surgical Patients) Clinical Research Unit, Jules Verne University of Picardie, 80054, Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4390393807,55597297fc984e336f142ff9a91ca3c7:89c553f6a5a85a46a5e53d06a7f76c4e @ u-picardie.fr,u-picardie.fr
1433,"Unité de recherche clinique SSPC (Simplification des soins des patients complexes) UR UPJV 7518, université de Picardie Jules Verne, Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4328098484,aedb172facd00b510382eed63e2fd3a4:480790987640aae4c7e16931883830c7 @ u-picardie.fr,u-picardie.fr
1432,"Clinical Research Unit SSPC (Simplification of Care of Complex Patients) UR UPJV 7518, University of Picardie Jules Verne, Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4361223741,f53537c293f806cb151878d644354042:a15abd728b021f0840158ef3db81c10a @ u-picardie.fr,u-picardie.fr
1431,"SSPC UPJV 7518 (Simplification des Soins Patients Chirurgicaux Complexes - Simplification of Care of Complex Surgical Patients), Clinical Reseach Unit, Jules Verne University of Picardie, F-80054 Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4310991237,3aab5361340ac3f1083251867f7749dc:3b4751db324e5b515be79030cd23397d @ u-picardie.fr,u-picardie.fr
1430,"UR7518 SSPC, universite de Picardie Jules Verne, 80000, Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4214838368,df652a275f60af52c159b44fe38dc736:09c19e18f69d08cd889d0d2dc51b2309 @ u-picardie.fr,u-picardie.fr
1429,CHU Amiens-Picardie; Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105; Simplification des soins chez les patients complexes - UR UPJV 7518,010567a58;01gyxrk03;02vjkv261;02a9mrq41,010567a58;02vjkv261,01gyxrk03;02a9mrq41,,True,False,W4200110032;W3197151669,8d801bb519b2e880342b1812b2618aed:ac530c38dbd058473577fd799aaa5e5b @ u-picardie.fr,u-picardie.fr
1428,CHU Amiens-Picardie; Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105; Simplification des soins chez les patients complexes - UR UPJV 7518,02vjkv261;01gyxrk03;010567a58;02a9mrq41,02vjkv261;010567a58,01gyxrk03;02a9mrq41,,True,False,W4200526314,d33655487c3853c7bcf32afd1b6e97bd:7b3a108acbe5547b24180454e26d06b2 @ u-picardie.fr,u-picardie.fr
1427,"SSPC UPJV 7518 (Simplifications des Soins Patients Chirurgicaux Complexes—Simplification of Care of Complex Surgical Patients) Clinical Research Unit, Jules Verne University of Picardie, 80054, Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4210257591,4edcfd8bb7d26aa3684e9e8f0b72a84a:73b666654759156a2d4c5e8733215da8 @ u-picardie.fr,u-picardie.fr
1426,"Department of Visceral and Digestive Surgery, Nouvel Hôpital Civil, University Hospitals of Strasbourg, 67000 Strasbourg, France; Group «Relevance and Care Pathways», Inserm Unit UMR_S1110, Institute for Research on Viral and Liver Disease, 67000 Strasbourg, France; IHU-Strasbourg, Institute of Image-Guided Surgery, 67000 Strasbourg, France; SSPC (Simplification of Surgical Patient Care), UR UPJV 7518, Université de Picardie Jules Verne, 80000 Amiens, France",05fkq4848;02vjkv261;01gyxrk03;010567a58;053694011,05fkq4848;02vjkv261;01gyxrk03;053694011,010567a58,,True,False,W4312187166,d7ba3a0df8aac0f9e73f9b596ee0468b:74315bb5c0fb5a8a1706d8da591c1280 @ u-picardie.fr,u-picardie.fr
1425,"Department of Visceral and Digestive Surgery, Nouvel Hôpital Civil, University Hospitals of Strasbourg, 67000 Strasbourg, France; Group «Relevance and Care Pathways», Inserm Unit UMR_S1110, Institute for Research on Viral and Liver Disease, 67000 Strasbourg, France; SSPC (Simplification of Surgical Patient Care), UR UPJV 7518, Université de Picardie Jules Verne, 80000 Amiens, France",05fkq4848;02vjkv261;01gyxrk03;010567a58,05fkq4848;02vjkv261;01gyxrk03,010567a58,,True,False,W4312187166,85cbb8a6c93d5796e85aadb1b67ef661:a6718ea2afde66ddf791837ede48c20e @ u-picardie.fr,u-picardie.fr
